DATAFLOW,LAST UPDATE,freq,unit,med_spec,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,PL,2014,13744.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,PL,2015,14618.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,PL,2016,16052.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,PL,2017,15908.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,PT,2011,21917.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,PT,2012,22125.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,PT,2013,22744.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,PT,2014,23748.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,PT,2015,24940.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,PT,2016,26100.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,PT,2017,27076.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,PT,2018,27664.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,PT,2019,29079.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,PT,2020,30098.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,RO,2011,17718.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,RO,2012,16741.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,RO,2013,15923.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,RO,2014,15740.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,RO,2015,15270.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,RO,2016,15211.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,RO,2017,15020.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,RO,2018,14891.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,RO,2019,15092.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,RO,2020,15140.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,RS,2011,6730.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,RS,2012,6495.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,RS,2013,6480.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,RS,2014,6440.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,RS,2015,6239.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,RS,2016,6061,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,RS,2017,6084.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,RS,2018,6191.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,RS,2020,5636,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,SE,2011,5963.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,SE,2012,6097.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,SE,2013,6191.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,SE,2014,6262.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,SE,2015,6345.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,SE,2016,6385.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,SE,2017,6411.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,SE,2018,6483.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,SE,2019,6380.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,SI,2011,1085.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,SI,2012,1127.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,SI,2013,1204.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,SI,2014,1284.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,SI,2015,1364.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,SI,2016,1405.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,SI,2017,1400.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,SI,2018,1405.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,SI,2019,1414.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,SI,2020,1450.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,TR,2011,41840.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,TR,2012,41401.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,TR,2013,41040.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,TR,2014,41542.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,TR,2015,44646.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,TR,2016,46107.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,TR,2017,47999.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,TR,2018,48688,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,TR,2019,52280.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,TR,2020,56108.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,UK,2011,49838.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,UK,2012,50008.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,UK,2013,49875.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,UK,2014,50595.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,UK,2015,50169.00,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,UK,2016,50080.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,UK,2017,49824.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,UK,2018,49569.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN,UK,2019,51096.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,AT,2011,6869.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,AT,2012,7107.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,AT,2013,7401.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,AT,2014,7516.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,AT,2015,7666.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,AT,2016,7166,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,AT,2017,7108.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,AT,2019,6831.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,AT,2020,6606.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,BE,2011,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,BE,2012,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,BE,2013,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,BE,2014,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,BE,2015,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,BE,2016,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,BE,2017,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,BE,2018,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,BE,2019,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,BE,2020,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,BG,2011,228.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,BG,2012,197.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,BG,2013,209.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,BG,2014,222.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,BG,2015,84,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,BG,2016,266.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,BG,2017,119.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,BG,2018,123.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,BG,2019,136.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,BG,2020,159.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,CY,2014,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,CY,2015,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,CY,2016,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,CY,2017,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,CY,2018,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,CY,2019,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,CZ,2011,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,CZ,2012,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,CZ,2013,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,CZ,2019,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,CZ,2020,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,DE,2011,18350.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,DE,2012,18651.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,DE,2013,21647.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,DE,2014,22850.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,DE,2015,20480.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,DE,2016,21024.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,DE,2017,21542.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,DE,2018,21960.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,DE,2019,23376.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,DE,2020,25623.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,EE,2011,132.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,EE,2012,104.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,EE,2013,120,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,EE,2014,117.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,EE,2015,106.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,EE,2016,101.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,EE,2017,122.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,EE,2018,133.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,EE,2019,141.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,EE,2020,138.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,EL,2011,1143.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,EL,2012,1073.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,EL,2013,933.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,EL,2014,1015,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,EL,2015,971.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,EL,2016,990.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,EL,2017,1004.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,EL,2018,748.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,EL,2019,1031.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,ES,2011,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,ES,2012,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,ES,2013,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,ES,2014,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,ES,2015,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,ES,2016,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,ES,2017,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,ES,2018,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,ES,2019,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,ES,2020,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,FR,2011,28597.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,FR,2012,29892.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,FR,2013,31040.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,FR,2014,32063.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,FR,2015,32981.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,FR,2016,33980.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,FR,2017,34755.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,FR,2018,35398.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,FR,2019,35949.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,FR,2020,36476.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,HR,2011,1053.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,HR,2012,1105.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,HR,2013,1049.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,HR,2014,1076.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,HR,2015,919.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,HR,2016,1104.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,HR,2017,1016.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,HR,2018,1029.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,HR,2019,1051.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,HR,2020,799.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,HU,2017,2481.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,HU,2018,2706.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,HU,2019,2809.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,HU,2020,2684,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,IE,2011,8057,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,IE,2012,7970.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,IE,2013,7420.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,IE,2014,4629,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,IE,2015,5087.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,IE,2016,4909.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,IE,2017,4821.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,IE,2018,4884.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,IE,2019,4981.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,IE,2020,5046.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,IT,2011,7795,e
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,IT,2012,8557.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,IT,2013,8322.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,IT,2014,8526.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,IT,2015,8955.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,IT,2016,9784.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,IT,2017,9960.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,IT,2018,10011.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,IT,2019,10127.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,IT,2020,8647.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LI,2011,11.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LI,2012,10.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LI,2013,10.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LI,2014,11.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LI,2015,12.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LI,2016,13.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LI,2017,21.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LI,2018,19.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LI,2019,24.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LI,2020,26.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LT,2011,102,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LT,2012,145.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LT,2013,157.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LT,2014,169.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LT,2015,181.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LT,2016,248.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LT,2017,303.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LT,2018,324.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LT,2019,333.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LT,2020,239.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LU,2011,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LU,2012,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LU,2013,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LU,2014,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LU,2015,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LU,2016,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LU,2017,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LV,2011,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LV,2012,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LV,2013,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LV,2014,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LV,2015,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LV,2016,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LV,2017,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LV,2018,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LV,2019,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,LV,2020,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,ME,2011,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,ME,2012,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,ME,2013,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,ME,2014,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,ME,2015,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,ME,2016,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,GEN_OTH,ME,2017,0.00,
